model,scenario,investment_score,investment_score_2050,Region
IMAGE 3.2,SSP1_SPA1_19I_D,0.20705815029321933,0.24959907387818808,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.2151987857862556,0.2822572923863589,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_LI,0.18043128006180817,0.2287400307543318,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.274379772745161,0.2736205158242986,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.2874584681743951,0.30102371411005335,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_RE,0.25752792276397507,0.2894976518413141,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.2761835068730407,0.3453095695595364,R10LATIN_AM
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.22518195295104781,0.257047205735422,R10LATIN_AM
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.2901213753541336,0.30076766812891387,R10LATIN_AM
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.3273433066375637,0.33195635237225685,R10LATIN_AM
IMAGE 3.2,SSP2_SPA2_19I_D,0.25287593284428905,0.2734684279452097,R10LATIN_AM
IMAGE 3.2,SSP2_SPA2_19I_LI,0.23749634507631948,0.2608491740572734,R10LATIN_AM
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.359883183449376,0.3417062376481305,R10LATIN_AM
IMAGE 3.2,SSP2_SPA2_19I_RE,0.3410378577204522,0.33822536786971263,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.17881815031068135,0.1461341293012993,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.17520565649955033,0.13406812312269864,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.15984832960524498,0.1366857760691408,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.1728547852800501,0.13627988668654525,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.16743221777371298,0.12713816351568238,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.15880999663971487,0.13483138109836568,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.15952561969214712,0.1334199308922344,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.1573887565343991,0.1292035166389233,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.157621189469707,0.13054010599877192,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.1869091438474316,0.192649451244784,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.1568939650526753,0.12841038572647936,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.16753209452634385,0.16078864682913058,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.1553488793578513,0.12585713862955672,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.1502997137771903,0.1347179921978591,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.16202047929483743,0.13272910918102454,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.16287663907330271,0.15657231625781518,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.1580695411101726,0.1374401492515168,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.15853623331236605,0.1441969271105221,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.15381090767192446,0.13343028211759916,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.1539062192105111,0.13911679303789914,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.15346827726394544,0.11912806396876532,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.1692026148881742,0.11572634632546398,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.16499599840289558,0.1320381034964954,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.15429231523126227,0.12179128264587875,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.1618208894640049,0.12468378126428942,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.16152228968759738,0.12177632197400562,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.15970788549469725,0.1266717162465334,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.1424254215368573,0.12125911898625476,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.15998986735637746,0.1286786335436904,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.149703535574741,0.1153511117096324,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.1650009216600865,0.1089343906665908,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.17066106979332415,0.15909773891432463,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.1516355131931244,0.12609171137855857,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.37905546376222243,0.29357197341577795,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.4139160794396591,0.3194140723215035,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.386062771668943,0.30828182625423933,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.4177415225392678,0.3412694449335917,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.3546634050756828,0.27044712955202577,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.36585167749991726,0.2842806743300068,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.3419006044752504,0.25784523728729997,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.40718327574973345,0.31862421081599224,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.39967699272256935,0.3181340949708392,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.3827141916650383,0.3125947126111446,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.37669390149190074,0.3098981791786696,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.4972026009317605,0.3774785630539169,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.36585167749991726,0.2842806743300068,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.3546634050756828,0.27044712955202577,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.3426637712330676,0.270498039516578,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.3387370553220968,0.2691065139831981,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.4360493735077857,0.31947825962428666,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.3916535870691689,0.31536570162725475,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.3955006407273341,0.3142972733246899,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.3841046201281932,0.31219750518426775,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.1641416731913453,0.205579470628637,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.17760082893744114,0.23166248299047362,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.3325746218902891,0.30249926504513186,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.3669708847551596,0.32586691066452433,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.5035014137810636,0.27621053666296475,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.463274981008059,0.26454621209534646,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.44618510968847414,0.2566474677354325,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.3689243337183394,0.37070816266011636,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.37772532427503014,0.3862011188080268,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.41758215990835307,0.25306423577051523,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.37660303541846846,0.29127701816960133,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.37296502189558856,0.28764117682942564,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.4163311708027649,0.25218017108482643,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.4977533591179272,0.3209618435264284,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.47624012416331135,0.30984183646674335,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.38424315143764703,0.40664104025922876,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.45353937052140375,0.30940956756031496,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.3539772409930077,0.3526930601818562,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.4351346958889952,0.3064655068201376,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.336353288318843,0.32100785122481335,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.33751169871407827,0.31998663918257064,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.40154590913548766,0.29443049005053734,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.3571106656261067,0.3057095669245339,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.11984231945264631,0.15348581892962468,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.18941963164815068,0.24708396754504475,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.36296327881850277,0.3551603050567583,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.23164207530702324,0.2480339313203604,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.2116593710602353,0.21385683762587188,R10LATIN_AM
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.253492460173545,0.2824651336088913,R10LATIN_AM
WITCH 5.0,EN_INDCi2030_500f,0.12545288032574414,0.13065515586886123,R10LATIN_AM
WITCH 5.0,EN_NPi2020_400f,0.12804563060317298,0.11007027547073,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450,0.11006853843337516,0.08290613806335548,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450f,0.131362925187403,0.11501296165122488,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500,0.11646956559284649,0.08876265983005356,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500f,0.13575933226361098,0.12203145495575185,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D,0.1871599194360491,0.2752797918708061,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.21249567248408288,0.32344608298447913,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LI,0.16146526682329312,0.2416292482088534,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.20134977999793768,0.24467537444561885,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.2417763869434093,0.32623115393713353,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE,0.22390339205396984,0.33021763511480595,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.248704125869367,0.3659434594916736,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.2065431284668946,0.24947825715315924,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.23390585341791081,0.3101333936138571,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.2573293911934383,0.3244467917738629,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_D,0.21379931188207746,0.24621969586379022,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LI,0.1851440419148441,0.2307741121502191,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.25027968018048113,0.2993845358241145,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_RE,0.265990714530796,0.33971706192214907,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.16019886075684328,0.17252448868764877,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.16199537346266799,0.17552929705668951,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.14889228805584145,0.1605217484290477,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.1612530775668713,0.1674057446760908,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.15995414042799297,0.16504731958846897,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.15000006080445755,0.16220689216724785,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.19278099515475175,0.22745945391088007,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.1889842368260759,0.21743360744279816,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.16945743137699232,0.1872930786489763,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.1975853586682837,0.2620066165560571,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.16695062699544863,0.18375133574331995,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.18644636753530633,0.24653255086460682,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.1612699794229996,0.17523007027731624,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.17614538177546119,0.22539044900599128,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.18445994713031602,0.22816478254019948,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.1666129335128393,0.21672258915167478,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.20339858445370418,0.2551043235052364,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.19853650392710717,0.2548281834793534,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.18947392773199992,0.2438727299708726,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.1822255783258516,0.23311874380913708,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.15726472588391785,0.16720386488408281,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.17055195733834508,0.17383318210818097,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.11464501028641223,0.13309077508615771,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.194166685886857,0.2313994286578802,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.18240502450718118,0.2102465949274302,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.1742551707552183,0.19682735769648899,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.16287181034589146,0.17532680413151627,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.16381998785243237,0.19793997425680754,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.17092306692409323,0.19744195280485777,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.14872266356165126,0.15538239800584944,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.1653659771918036,0.16470430269617273,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.1550138817803398,0.20179784165650877,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.15753055859388465,0.19806914626178163,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.7224870765785861,0.6531242203848951,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.7880799830210844,0.7130748245709985,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.7203431359134299,0.6763657739290341,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.7948969559482085,0.7596790103219722,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.6804944701071578,0.6188459808633935,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.7066243579438793,0.6315142456984408,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.6936437549033947,0.6056820814930268,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.7859980469002636,0.7052117127718686,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.7816631543167575,0.7370745028332474,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.7622130614005735,0.677049082710055,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.7570879847588301,0.680887708634926,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,1.0,1.0,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.7066243579438793,0.6315142456984408,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.6804944701071578,0.6188459808633935,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.6834052503553855,0.5964879329103254,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.684096900459577,0.6082634294882412,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.8548129950021528,0.7801237536361778,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.7740449783871666,0.7293981039517629,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.8118037989042978,0.7330916243398955,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.7890621067719367,0.7128926974291735,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.358968054410496,0.44190980190327445,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.43198202261304186,0.5281645121010642,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.6163304718051505,0.5948205395457183,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.7597942728150477,0.750270052552592,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.6686136974162052,0.6207287256070586,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.6609014392600925,0.614548009236258,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.6534843839450957,0.6022765095462049,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.7319693585518591,0.7785616393390529,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.7239861646006024,0.7687252335460877,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.6430764849043512,0.5838150554696895,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.6370179748333024,0.5699300590156531,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.635750599689811,0.5676770083566507,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.6421498412678558,0.5812380182333217,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.7263064263633705,0.7338016544633925,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.7155166026462771,0.7159717163511076,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.8649069698079349,0.9849450677217955,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.6997446801762695,0.6857474831125299,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.7840655732979063,0.8575602446910917,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.6930315341019657,0.6700716368869651,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.722716655379577,0.7392593420896723,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.6678883002999103,0.6806697477277213,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.6822410726746848,0.6520262673964498,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.6689248411487771,0.6334491237541378,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.36503535298824086,0.4844046038076545,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.442153060060105,0.5493963084030261,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.6950456190462448,0.686178734093956,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.5350148110020135,0.5906142952730234,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.499475678710312,0.500659652206549,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.5400608347179702,0.5568844374167432,R10INDIA+
WITCH 5.0,EN_INDCi2030_500f,0.13668117112540135,0.12835863127522104,R10INDIA+
WITCH 5.0,EN_NPi2020_400f,0.13479074835375593,0.13095023234378467,R10INDIA+
WITCH 5.0,EN_NPi2020_450,0.14133303015995663,0.15481716174321747,R10INDIA+
WITCH 5.0,EN_NPi2020_450f,0.13181474661614773,0.12725973872198051,R10INDIA+
WITCH 5.0,EN_NPi2020_500,0.13903559950857916,0.14586855734504553,R10INDIA+
WITCH 5.0,EN_NPi2020_500f,0.1306513086411192,0.12541049155117273,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D,0.12760170881041058,0.19151948803197613,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.13437035898473762,0.20769609738082534,R10AFRICA
